ccard,ccn,key,pin,quota,validthru
Visa,3608-2751-5551-1407,2246,458,1300,Mar/2021
Visa,3608-1333-4342-1583,4725,151,1700,Jun/2021
Visa,3608-2751-4236-1983,5347,291,1200,Mar/2021
Visa,3608-2968-4038-1804,3726,584,1500,Nov/2020
Visa,3608-2968-4445-1892,5878,950,1400,Mar/2024
Visa,3608-2507-5459-1383,6908,257,1300,Mar/2022
Visa,3608-1682-4354-1038,4966,945,1500,Nov/2024
Visa,3608-1395-5766-1435,2787,272,2000,Sep/2022
Visa,3608-1782-5489-1960,4117,745,1000,Oct/2020
Visa,3608-1682-5766-1475,6580,565,1300,Mar/2023
Visa,3608-2751-4354-1181,4154,758,1500,Jun/2025
Visa,3608-2751-4523-1383,2397,958,1000,Apr/2025
Visa,3608-2751-4711-1718,2923,921,1900,Nov/2021
Visa,3608-2507-5038-1300,2713,269,1900,Feb/2019
Visa,3608-1395-4342-1024,5825,586,1200,Jun/2024
Visa,3608-1721-4038-1718,4022,566,2000,Mar/2020
Visa,3608-2181-5890-1274,4264,190,1700,May/2022
Visa,3608-1333-4354-1056,3340,735,2000,Dec/2025
Visa,3608-2751-4951-1220,4896,5,1500,Aug/2021
Visa,3608-1782-4160-1837,2006,134,1400,Jun/2019
Visa,3608-2507-4657-1718,4527,222,2000,Aug/2019
Visa,3608-1395-4264-1931,4069,491,1100,Aug/2023
Visa,3608-1682-5132-1631,4761,201,1900,Nov/2025
Visa,3608-2751-5030-1351,6701,256,2000,Jun/2022
Visa,3608-2751-4394-1795,4783,260,1200,Aug/2018
Visa,3608-2067-4342-1322,4239,220,2000,May/2018
Visa,3608-1395-4236-1745,3201,719,1900,Jun/2023
Visa,3608-1682-4994-1361,5303,742,1500,Jun/2020
Visa,3608-2751-4856-1795,7195,76,2000,Jul/2021
Visa,3608-1333-5638-1300,3677,128,1800,Oct/2025
Visa,3608-1682-5132-1274,5924,147,1400,Jan/2022
Visa,3608-2800-5333-1572,5876,487,1800,Feb/2025
Visa,3608-2588-4711-1377,6619,474,2000,Mar/2018
Visa,3608-2596-4160-1435,2454,249,1000,Jul/2022
Visa,3608-2181-4288-1182,6313,306,1700,Jan/2018
Visa,3608-2968-4445-1474,4755,8,1300,Apr/2018
Visa,3608-2751-5750-1614,6078,220,1900,Jun/2024
Visa,3608-2596-4160-1744,4248,23,1600,May/2020
Visa,3608-1782-4264-1596,2266,143,1600,Sep/2025
Visa,3608-2968-4951-1936,2194,817,1800,Nov/2019
Visa,3608-1682-5983-1613,5814,306,1700,Jun/2021
Visa,3608-2751-4342-1629,2392,27,1800,Oct/2022
Visa,3608-2181-4856-1157,2929,580,1500,Nov/2022
Visa,3608-2588-4158-1597,5106,444,1200,Aug/2022
Visa,3608-1782-5551-1968,5821,456,1300,Dec/2022
Visa,3608-1192-4038-1109,7843,139,1600,Dec/2025
Visa,3608-2588-5632-1980,4230,691,1300,Nov/2022
Visa,3608-2751-5766-1394,2248,901,1400,Aug/2023
Visa,3608-2596-4288-1892,6328,181,1400,Aug/2018
Visa,3608-1192-5750-1717,6829,509,1600,Oct/2022
Visa,3608-1782-5988-1129,5129,401,1400,May/2024
Visa,3608-1333-5394-1394,3491,691,1500,Apr/2022
Visa,3608-1395-4951-1300,7379,434,1800,Mar/2021
Visa,3608-1782-5766-1182,6463,553,1700,Aug/2022
Visa,3608-2181-5634-1355,7447,88,1000,Aug/2021
Visa,3608-2968-5890-1094,5838,47,1400,Sep/2023
Visa,3608-1333-4458-1001,5349,198,1200,Oct/2024
Visa,3608-2800-4318-1351,2539,156,1000,Feb/2018
Visa,3608-1721-4329-1596,3290,154,1400,May/2020
Visa,3608-2067-4580-1603,3402,851,1100,Sep/2021
Visa,3608-1192-5038-1717,6062,685,1000,Mar/2019
Visa,3608-2968-4668-1476,3238,100,2000,Nov/2025
Visa,3608-1333-4668-1140,4871,267,1900,Jan/2023
Visa,3608-2968-4344-1718,7600,561,1800,Apr/2025
Visa,3608-2067-5333-1603,4973,876,1800,Apr/2023
Visa,3608-1192-5015-1497,5561,195,1700,Jan/2023
Visa,3608-2968-5407-1551,4012,179,1500,May/2019
Visa,3608-2181-5791-1381,3393,690,1700,Sep/2022
Visa,3608-1721-5638-1795,5495,344,1500,Sep/2022
Visa,3608-1333-5634-1442,2877,278,1000,Nov/2020
Visa,3608-2507-5988-1394,5526,241,1400,Mar/2019
Visa,3608-2596-4668-1915,6472,123,1000,Nov/2022
Visa,3608-2800-5724-1182,3355,309,1500,Nov/2022
Visa,3608-2751-5015-1355,5540,56,1400,May/2020
Visa,3608-2067-4657-1068,6232,901,1800,Jun/2021
Visa,3608-2968-4264-1014,2816,829,1500,Aug/2023
Visa,3608-2968-4288-1377,1998,187,1500,Jan/2020
Visa,3608-2507-5983-1537,7339,871,1400,Apr/2019
Visa,3608-2751-4383-1194,3679,211,1100,Jun/2020
Visa,3608-2968-5890-1306,7538,87,1100,Oct/2024
Visa,3608-2800-4329-1064,4457,33,2000,Aug/2021
Visa,3608-2751-4668-1476,6798,270,1300,Oct/2025
Visa,3608-2067-5038-1936,5401,820,1100,Jul/2022
Visa,3608-2968-5766-1976,5886,56,1600,Jun/2023
Visa,3608-2800-4264-1255,2305,106,1100,Jul/2025
Visa,3608-2181-4288-1497,4753,926,1500,Feb/2024
Visa,3608-2181-5988-1274,5926,401,1500,Oct/2018
Visa,3608-1192-5691-1551,4254,284,1700,Jul/2018
Visa,3608-1395-4236-1190,4831,282,1100,Jun/2024
Visa,3608-2751-5890-1821,2681,447,1100,Jan/2021
Visa,3608-1395-4288-1109,4549,926,1300,Mar/2022
Visa,3608-2507-4288-1476,7632,790,2000,Aug/2022
Visa,3608-2968-4264-1960,2713,840,1300,Sep/2021
Visa,3608-2181-4342-1255,4435,243,1900,Mar/2024
Visa,3608-1333-5632-1693,6605,166,1100,Sep/2022
Visa,3608-2751-4354-1597,7449,350,1900,Jan/2019
Visa,3608-2588-4711-1300,5472,901,1900,May/2022
Visa,3608-1682-5691-1475,6249,358,1400,Mar/2022
Visa,3608-2751-5745-1856,5115,857,1700,Jan/2022
Visa,3608-2596-5632-1109,5133,958,2000,May/2022
Visa,3608-1682-5750-1038,7589,312,2000,Jan/2023
Visa,3608-1333-5638-1976,4270,368,1800,Jun/2022
Visa,3608-2751-4342-1064,5873,286,1900,Aug/2021
Visa,3608-1782-4038-1745,6950,96,2000,Feb/2022
Visa,3608-2596-5470-1629,3145,807,1000,Mar/2019
Visa,3608-1333-4038-1518,5261,499,1000,Jun/2022
Visa,3608-2596-4523-1306,3953,736,1000,Sep/2020
Visa,3608-2507-4383-1705,6949,745,1000,Apr/2021
Visa,3608-1192-4711-1629,3196,857,1000,Apr/2020
Visa,3608-2181-5132-1980,6928,710,1900,Apr/2020
Visa,3608-2968-5638-1900,5224,899,1900,Aug/2023
Visa,3608-1682-5132-1440,7205,527,1600,Jan/2020
Visa,3608-2751-4458-1744,3833,382,1000,Jul/2021
Visa,3608-1782-5983-1976,6831,482,1900,Jul/2022
Visa,3608-2507-5766-1614,2001,53,1700,Mar/2022
Visa,3608-1782-5632-1383,5142,60,1400,Apr/2022
Visa,3608-1721-4158-1185,7937,582,1000,Feb/2021
Visa,3608-1192-5756-1629,7677,285,1000,Mar/2025
Visa,3608-2067-5015-1001,3581,143,1600,Oct/2025
Visa,3608-2067-4005-1935,6104,615,1900,Oct/2020
Visa,3608-1192-4657-1537,5310,499,1800,Nov/2020
Visa,3608-2181-4342-1518,7239,917,1000,Jan/2020
Visa,3608-2596-5015-1140,2007,510,1000,Sep/2018
Visa,3608-2800-5132-1094,2679,357,1900,Jan/2020
Visa,3608-2751-5030-1558,5252,510,2000,Jan/2020
Visa,3608-2968-5551-1255,3481,386,1700,Sep/2022
Visa,3608-1333-5724-1497,6842,916,1600,Aug/2019
Visa,3608-1682-5724-1631,7479,626,2000,Sep/2024
Visa,3608-2751-5750-1265,5477,95,1900,Jun/2021
Visa,3608-2751-5791-1214,7756,836,1200,Apr/2020
Visa,3608-1333-4951-1198,4370,196,2000,Jun/2021
Visa,3608-2751-5196-1056,7943,316,1500,May/2020
Visa,3608-1782-4005-1129,7927,59,1500,Jul/2019
Visa,3608-2181-5745-1537,5393,771,1500,Mar/2020
Visa,3608-1721-4394-1214,2173,505,1600,Jan/2020
Visa,3608-1333-4580-1381,2268,648,1200,Oct/2024
Visa,3608-2507-4038-1931,6441,412,1000,May/2020
Visa,3608-1192-5983-1603,7954,246,1900,Oct/2022
Visa,3608-2067-5983-1109,4229,789,1700,Jul/2022
Visa,3608-1782-4288-1718,4563,743,1200,Jan/2019
Visa,3608-1682-5634-1394,4857,677,1900,Jul/2021
Visa,3608-1333-5750-1394,6319,530,1300,Nov/2021
Visa,3608-2968-4383-1682,3300,331,1400,Dec/2020
Visa,3608-2067-5691-1465,5697,54,2000,Jul/2021
Visa,3608-1682-4458-1037,3165,787,2000,Mar/2021
Visa,3608-1192-4994-1558,5119,280,1200,Jul/2022
Visa,3608-2181-5750-1322,6946,51,1600,Dec/2021
Visa,3608-2596-5634-1935,4381,112,1700,Oct/2018
Visa,3608-2968-5152-1537,5549,622,1900,Dec/2023
Visa,3608-1192-4288-1572,7298,40,1800,Nov/2023
Visa,3608-1782-5756-1617,6567,730,1800,May/2024
Visa,3608-2181-5696-1399,2951,170,1100,Mar/2020
Visa,3608-2800-4994-1361,3289,903,1900,Sep/2021
Visa,3608-1721-5038-1190,5363,24,1200,Aug/2022
Visa,3608-1782-5988-1306,4749,152,1300,Dec/2019
Visa,3608-1192-5890-1980,7808,431,1400,Jul/2024
Visa,3608-1782-5884-1265,7503,694,1200,May/2018
Visa,3608-2067-4264-1614,3927,337,1200,Oct/2019
Visa,3608-1395-5724-1744,5509,72,1300,Oct/2023
Visa,3608-1333-5038-1014,4566,729,1200,Aug/2018
Visa,3608-1682-5196-1157,3555,514,1200,Feb/2024
Visa,3608-2751-4458-1693,3676,72,1300,Feb/2023
Visa,3608-2751-4160-1837,2546,154,1800,Feb/2018
Visa,3608-1682-4657-1198,6972,133,1400,Jan/2021
Visa,3608-2596-4236-1381,6284,399,1500,Jul/2021
Visa,3608-2968-5407-1465,4518,134,1100,Oct/2024
Visa,3608-2596-4318-1129,2611,95,1400,May/2025
Visa,3608-2968-5632-1999,2482,416,1200,May/2025
Visa,3608-2800-4951-1631,3208,333,1100,Dec/2025
Visa,3608-2588-5489-1245,7355,482,1600,Oct/2021
Visa,3608-2800-5459-1128,4021,735,1100,Nov/2023
Visa,3608-2507-4657-1476,5658,285,1600,Sep/2021
Visa,3608-2507-4711-1163,6146,313,1800,Mar/2020
Visa,3608-2596-5696-1055,3659,209,2000,Jan/2025
Visa,3608-1682-4318-1794,2719,422,1400,May/2022
Visa,3608-2596-5152-1198,3216,31,1100,Dec/2025
Visa,3608-2800-5470-1693,4475,199,1700,Dec/2019
Visa,3608-1192-5632-1900,2116,43,1900,Apr/2019
Visa,3608-2596-5890-1190,2133,507,1000,Sep/2025
Visa,3608-2751-4994-1960,3795,739,1500,Jan/2025
Visa,3608-1333-4994-1693,6553,155,1800,Nov/2020
Visa,3608-1333-4394-1589,3787,982,1300,Jul/2020
Visa,3608-1682-4523-1718,3131,21,1300,Jun/2019
Visa,3608-1333-4580-1394,4670,99,1900,Nov/2024
Visa,3608-1682-5489-1623,2690,668,1800,Jun/2020
Visa,3608-2800-4264-1407,2950,174,1200,May/2019
Visa,3608-1782-4005-1351,7971,592,1200,Sep/2023
Visa,3608-1782-4458-1278,5067,486,1200,Apr/2021
Visa,3608-1333-4657-1355,3551,159,1500,Oct/2019
Visa,3608-2968-4951-1274,4089,65,2000,Nov/2020
Visa,3608-1192-5632-1475,6411,495,1800,Feb/2019
Visa,3608-2596-5634-1614,5899,157,1000,Nov/2023
Visa,3608-2507-4288-1960,7809,252,2000,Oct/2021
Visa,3608-2968-5756-1128,7142,601,1800,Aug/2021
Visa,3608-1682-5152-1837,2603,361,1300,Jul/2019
Visa,3608-2181-4038-1900,3079,287,1800,Jul/2023
Visa,3608-2800-5691-1916,6962,172,1000,Oct/2019
Visa,3608-1333-5470-1064,2886,651,1500,Jul/2021
Visa,3608-1682-4236-1188,5719,99,1100,May/2019
Visa,3608-2751-5791-1322,7865,486,2000,May/2024
Visa,3608-2751-4160-1024,7479,326,2000,Mar/2018
Visa,3608-1192-5691-1999,2768,912,1500,Mar/2022
Visa,3608-2507-4445-1055,4378,305,1300,Aug/2020
Visa,3608-1395-5333-1593,6846,946,1400,Jul/2020
Visa,3608-1721-4383-1839,4421,390,1000,Oct/2023
Visa,3608-2067-5696-1182,6704,560,1100,Dec/2019
Visa,3608-2596-5458-1094,6069,261,2000,Jul/2021
Visa,3608-2181-4160-1255,6633,897,1400,Jan/2023
Visa,3608-2596-5470-1717,6666,338,1500,Oct/2020
Visa,3608-2751-4344-1968,2011,177,1500,Jun/2019
Visa,3608-1682-5489-1064,7720,929,1200,Dec/2019
Visa,3608-2751-4523-1130,2949,153,1500,Oct/2021
Visa,3608-1721-4458-1668,5210,746,1800,Oct/2021
Visa,3608-1721-4329-1558,7932,5,1900,Oct/2025
Visa,3608-1682-4264-1009,6315,775,2000,May/2019
Visa,3608-1682-5756-1255,1996,264,2000,Feb/2020
Visa,3608-1395-4005-1646,5427,416,2000,Jun/2023
Visa,3608-1721-4994-1399,4463,937,1800,Jan/2019
Visa,3608-1782-4580-1537,6070,794,1200,Jul/2022
Visa,3608-2751-4236-1596,4160,494,1600,Oct/2022
Visa,3608-2067-4445-1274,4431,36,1200,Jan/2023
Visa,3608-1682-5884-1915,7991,591,1200,Nov/2021
Visa,3608-2968-4158-1474,2146,595,2000,Feb/2025
Visa,3608-2968-5489-1968,6433,740,1300,Feb/2020
Visa,3608-1192-5696-1064,2601,339,1500,Nov/2018
Visa,3608-1682-5745-1399,6616,685,1800,Sep/2022
Visa,3608-1192-4158-1068,4533,653,1100,Dec/2018
Visa,3608-2588-5407-1916,6629,637,1300,Mar/2021
Visa,3608-2588-4005-1024,6868,406,1000,Nov/2024
Visa,3608-1682-4394-1301,5993,867,1700,Nov/2020
Visa,3608-2181-4383-1361,4242,41,1300,Apr/2019
Visa,3608-2181-5638-1761,2648,500,1900,Nov/2021
Visa,3608-1782-5696-1693,5568,802,1500,Jun/2019
Visa,3608-2588-5394-1968,2070,641,1600,Feb/2018
Visa,3608-2968-5470-1537,4508,527,1700,Apr/2019
Visa,3608-1721-5724-1255,4825,341,1200,Apr/2020
Visa,3608-2596-4657-1745,5541,661,1700,Dec/2023
Visa,3608-2507-4657-1214,5741,24,1600,Feb/2025
Visa,3608-1333-5196-1821,4712,331,1100,Oct/2022
Visa,3608-2507-4668-1344,2420,75,1200,Sep/2023
Visa,3608-2507-4038-1134,3560,674,1600,Aug/2019
Visa,3608-2507-5196-1198,2544,64,1300,Feb/2023
Visa,3608-2507-4342-1265,3248,24,1900,Oct/2025
Visa,3608-2067-5983-1301,7098,888,1900,Mar/2019
Visa,3608-2588-5132-1344,8001,538,1800,Nov/2018
Visa,3608-1395-4523-1682,2308,126,1500,Feb/2024
Visa,3608-1782-5030-1355,5063,876,1400,May/2020
Visa,3608-2067-5638-1064,4862,672,1800,Nov/2021
Visa,3608-1782-5196-1892,6723,256,1900,Dec/2025
Visa,3608-2800-5766-1157,7982,472,1300,Apr/2024
Visa,3608-2800-5458-1705,7705,652,1600,Nov/2023
Visa,3608-2181-4344-1968,7156,369,1700,Nov/2019
Visa,3608-1395-5458-1980,3583,30,1500,Jan/2023
Visa,3608-2067-5038-1558,5533,951,1500,Mar/2019
Visa,3608-2751-5196-1185,4322,885,1000,Mar/2020
Visa,3608-1782-5470-1960,2271,484,1600,Mar/2020
Visa,3608-1721-4342-1693,6794,454,1200,Aug/2020
Visa,3608-1395-5750-1844,4942,257,1900,Oct/2024
Visa,3608-2067-5724-1844,2624,42,1300,Aug/2023
Visa,3608-1333-4005-1435,2558,665,1000,Jan/2019
Visa,3608-1192-5196-1244,7605,642,1400,Dec/2018
Visa,3608-1782-5983-1300,6367,220,1700,Aug/2020
Visa,3608-1395-5691-1968,4503,337,1700,Jun/2025
Visa,3608-2596-4445-1637,2030,631,1700,Jun/2025
Visa,3608-1192-5791-1351,6613,410,1500,May/2022
Visa,3608-2181-4668-1551,4599,744,1000,Jun/2025
Visa,3608-2968-4994-1839,6334,648,2000,Nov/2023
Visa,3608-2181-4458-1717,3072,593,1500,Sep/2020
Visa,3608-2596-5638-1744,2314,991,1800,Apr/2019
Visa,3608-2596-4288-1351,6187,951,1400,Mar/2019
Visa,3608-2067-5015-1718,6450,979,1200,Jul/2019
Visa,3608-2800-5196-1032,7502,812,1900,Sep/2019
Visa,3608-1395-5551-1744,5913,851,1700,Jan/2023
Visa,3608-1333-5638-1440,2005,343,1000,Nov/2024
Visa,3608-1721-5724-1718,5047,695,2000,Oct/2022
Visa,3608-1192-5745-1837,2907,736,1600,Mar/2025
Visa,3608-2588-5015-1837,6019,157,1200,Sep/2020
Visa,3608-2751-5983-1053,3606,324,1100,Dec/2021
Visa,3608-2800-5988-1646,3898,437,1500,Jul/2024
Visa,3608-2067-5152-1032,7140,358,1600,Feb/2018
Visa,3608-1682-4288-1163,3994,373,1700,Dec/2023
Visa,3608-1395-4288-1217,2805,669,1100,Apr/2024
Visa,3608-2181-5634-1931,7139,467,2000,Nov/2019
Visa,3608-1192-5724-1194,4023,555,2000,Jan/2023
Visa,3608-2181-4657-1892,2550,106,1200,Aug/2019
Visa,3608-2968-5015-1407,5599,693,1800,Oct/2021
Visa,3608-2596-5458-1394,5118,250,1300,Jul/2019
Visa,3608-1682-4288-1094,4999,445,1300,Dec/2024
Visa,3608-2067-5634-1900,2195,111,1800,Oct/2018
Visa,3608-1395-4580-1518,2709,662,1300,Jul/2022
Visa,3608-2751-5890-1255,7231,913,1000,Jan/2022
Visa,3608-2067-5724-1024,5505,826,1400,May/2021
Visa,3608-1782-4383-1892,7224,517,1700,Aug/2018
Visa,3608-2588-4657-1054,4813,491,1200,Jul/2023
Visa,3608-2968-5988-1344,5059,74,1000,Jan/2025
Visa,3608-2968-4951-1188,5698,873,1200,Apr/2018
Visa,3608-1192-4523-1837,6840,478,1800,Jul/2025
Visa,3608-2968-5015-1660,6234,149,1000,Jul/2025
Visa,3608-2596-5489-1129,4266,989,1000,Mar/2019
Visa,3608-2968-4523-1217,6655,835,2000,Feb/2019
Visa,3608-2596-5489-1140,2739,422,1200,Mar/2019
Visa,3608-2588-4383-1054,7020,317,1200,Jun/2018
Visa,3608-2800-4318-1983,4142,494,1800,May/2019
Visa,3608-1395-4383-1935,7246,714,1900,Jul/2020
Visa,3608-1395-4580-1215,5302,580,1900,Apr/2019
Visa,3608-2751-5884-1194,2602,463,1800,Sep/2024
Visa,3608-1682-4856-1214,2325,895,1400,Jun/2021
Visa,3608-2507-5551-1837,7989,142,1700,Jan/2023
Visa,3608-2181-5884-1194,2105,354,1500,Jun/2025
Visa,3608-1782-4445-1673,1969,87,1700,Jan/2025
Visa,3608-2588-4342-1037,6431,233,1900,Sep/2019
Visa,3608-2800-5756-1828,2967,105,1500,Feb/2023
Visa,3608-2596-4005-1892,4109,886,1100,Apr/2021
Visa,3608-1682-4236-1130,7592,156,1700,Dec/2024
Visa,3608-1333-4158-1245,5997,865,1400,May/2021
Visa,3608-2800-4994-1465,2745,569,1600,Jun/2018
Visa,3608-1721-5407-1931,5720,786,1400,Oct/2025
Visa,3608-1333-5030-1589,3237,797,1500,Feb/2019
Visa,3608-2968-5791-1265,8007,25,1100,Dec/2018
Visa,3608-2588-4160-1215,5947,81,1100,Apr/2024
Visa,3608-1395-5407-1593,7453,560,1300,Jan/2025
Visa,3608-2588-5766-1194,4474,291,1900,Nov/2021
Visa,3608-1395-4005-1244,6329,15,1900,Nov/2021
Visa,3608-2067-4344-1024,5972,990,1500,Jan/2025
Visa,3608-1782-5038-1589,4063,361,1100,Jun/2021
Visa,3608-2968-5983-1935,2469,498,1300,Nov/2022
Visa,3608-1192-5988-1828,2079,43,1200,Aug/2025
Visa,3608-1192-5988-1717,4789,350,1100,Jun/2024
Visa,3608-2751-4657-1558,5691,564,1500,Feb/2023
Visa,3608-2588-4288-1828,5944,574,1800,Mar/2022
Visa,3608-2800-5766-1821,5337,752,1000,Jan/2021
Visa,3608-1192-4264-1255,4223,819,1800,Sep/2021
Visa,3608-1395-4158-1629,5985,634,1300,Jul/2021
Visa,3608-2596-5890-1440,3811,678,1200,Apr/2018
Visa,3608-2968-4005-1828,4192,860,1700,Jan/2023
Visa,3608-1782-5333-1518,2773,640,1200,Feb/2023
Visa,3608-1192-4005-1134,7829,842,1900,Dec/2022
Visa,3608-2507-5724-1838,5105,916,1600,Apr/2025
Visa,3608-2800-5766-1915,5629,514,2000,Mar/2019
Visa,3608-2968-5791-1014,2054,523,1000,Dec/2019
Visa,3608-1395-5724-1009,5181,582,2000,Nov/2018
Visa,3608-2507-5152-1194,7122,629,1900,Nov/2019
Visa,3608-2507-5015-1673,6702,374,1700,May/2023
Visa,3608-2751-5691-1593,3017,888,2000,Mar/2021
Visa,3608-1192-5691-1968,3863,302,1800,Sep/2023
Visa,3608-1721-5333-1351,4323,843,1200,Nov/2021
Visa,3608-1333-4994-1572,2313,638,1200,Sep/2018
Visa,3608-2588-5394-1623,7190,983,1900,Mar/2025
Visa,3608-2067-5152-1109,7069,233,1200,Dec/2019
Visa,3608-1782-4160-1121,3595,635,1000,Jun/2018
Visa,3608-1333-4158-1631,6042,639,1500,Dec/2021
Visa,3608-2067-4005-1646,6762,905,1300,Sep/2018
Visa,3608-2588-4038-1052,7478,827,1800,Apr/2020
Visa,3608-2596-5884-1054,7635,107,1700,Apr/2020
Visa,3608-1782-4394-1255,7571,357,1600,Mar/2023
Visa,3608-1721-5489-1673,3354,988,1000,Apr/2019
Visa,3608-1782-4668-1056,7471,583,1700,Mar/2025
Visa,3608-1395-5459-1220,2190,184,1200,Dec/2021
Visa,3608-1782-4236-1068,7966,772,1500,Jul/2020
Visa,3608-1682-5890-1828,6654,148,1700,Jul/2025
Visa,3608-2968-4038-1185,6524,257,1600,Apr/2025
Visa,3608-2507-4523-1931,2716,764,1800,May/2025
Visa,3608-2596-5696-1668,5318,786,1400,Jul/2023
Visa,3608-1782-4160-1244,6607,801,1800,Jan/2022
Visa,3608-1395-4038-1306,7342,312,1300,Sep/2023
Visa,3608-2067-4383-1474,4061,160,1500,Apr/2022
Visa,3608-2067-5791-1597,6143,966,1600,Feb/2019
Visa,3608-2588-5638-1637,6293,151,1700,Feb/2023
Visa,3608-2588-5634-1440,7507,28,2000,Dec/2021
Visa,3608-2751-5632-1198,6763,37,1200,Jul/2021
Visa,3608-2800-4580-1245,6494,492,1900,May/2024
Visa,3608-1721-5988-1646,7785,403,1800,Nov/2022
Visa,3608-2596-4005-1009,2054,828,1100,Jan/2020
Visa,3608-1192-4288-1839,6398,748,1900,Aug/2020
Visa,3608-1782-4354-1839,6312,646,1600,Nov/2025
Visa,3608-1333-5489-1292,3423,712,1200,Oct/2025
Visa,3608-2968-5724-1795,3685,491,1200,Sep/2020
Visa,3608-1192-4951-1216,3950,377,1800,Jan/2019
Visa,3608-1721-5634-1935,2792,359,1100,Mar/2021
Visa,3608-1192-5407-1646,4747,289,1600,May/2020
Visa,3608-1782-4445-1189,3143,670,1800,Oct/2025
Visa,3608-1333-4711-1968,7571,975,2000,Jan/2019
Visa,3608-2181-4394-1292,6858,816,1700,May/2019
Visa,3608-1192-4523-1032,5493,448,1800,Jul/2023
Visa,3608-2181-4383-1693,7472,951,1500,Sep/2019
Visa,3608-2507-5030-1014,6598,684,1500,Feb/2025
Visa,3608-1333-4288-1476,7854,387,1600,Sep/2020
Visa,3608-2800-4951-1128,4397,150,1000,Feb/2018
Visa,3608-1395-4856-1055,5787,933,1000,Dec/2024
Visa,3608-2800-5458-1597,2596,197,1200,Feb/2021
Visa,3608-2968-4342-1916,2909,135,1100,Mar/2022
Visa,3608-1395-4951-1551,3044,276,1500,Sep/2019
Visa,3608-2968-5691-1440,2130,171,1900,Sep/2019
Visa,3608-2588-5724-1215,7468,628,1800,Jul/2023
Visa,3608-2596-5551-1537,5503,185,1900,Oct/2021
Visa,3608-2968-4458-1837,2586,406,1800,Apr/2020
Visa,3608-1333-4445-1194,5652,835,1100,Feb/2025
Visa,3608-1782-5691-1821,6721,802,2000,Jun/2022
Visa,3608-2968-5691-1300,5109,818,1500,Jan/2022
Visa,3608-2507-5745-1014,6805,644,2000,Jun/2022
Visa,3608-2507-5724-1355,2084,467,1900,Jul/2018
Visa,3608-2588-4344-1518,2466,112,1300,Dec/2022
Visa,3608-1395-4951-1597,7642,370,1900,Mar/2021
Visa,3608-2507-4580-1603,5458,392,1900,Sep/2019
Visa,3608-2751-5132-1693,4425,373,1400,Jan/2025
Visa,3608-2596-4445-1274,2313,353,1700,Oct/2025
Visa,3608-1192-4342-1936,5281,526,1100,Nov/2023
Visa,3608-1682-4580-1052,6100,41,1000,May/2018
Visa,3608-1395-4038-1037,2774,704,1400,Mar/2021
Visa,3608-1192-5983-1915,6213,883,1800,Nov/2025
Visa,3608-1682-5766-1596,1971,228,1100,Jul/2024
Visa,3608-2596-4580-1537,5009,398,1400,Sep/2021
Visa,3608-2067-5766-1109,4246,81,1800,Nov/2020
Visa,3608-1782-5015-1435,6719,500,1200,Jun/2023
Visa,3608-2596-5750-1407,7224,341,1300,May/2023
Visa,3608-2067-4383-1140,5830,271,1900,Apr/2021
Visa,3608-2507-4344-1935,2865,873,1400,Dec/2018
Visa,3608-2588-4668-1804,3776,815,1900,Feb/2023
Visa,3608-2067-5489-1476,2449,533,1300,Apr/2021
Visa,3608-1192-5459-1931,7721,430,1600,Apr/2020
Visa,3608-2596-5766-1032,4618,318,1100,Jul/2018
Visa,3608-1782-4318-1381,4065,969,1000,Nov/2020
Visa,3608-1682-5489-1322,5294,199,1300,Dec/2020
Visa,3608-1721-5791-1068,7384,538,1800,Sep/2021
Visa,3608-2800-5638-1968,6760,803,1700,Aug/2025
Visa,3608-1395-4038-1614,5005,878,1300,Jul/2024
Visa,3608-2181-5196-1435,2490,197,1400,Jun/2022
Visa,3608-2800-5766-1163,5524,269,1900,Sep/2023
Visa,3608-2596-5696-1024,3755,72,1200,Apr/2019
Visa,3608-2181-4994-1383,8031,707,1500,Aug/2025
Visa,3608-2588-5890-1344,4293,858,1800,Oct/2021
Visa,3608-2800-4236-1518,3547,460,1100,Oct/2022
Visa,3608-2968-5489-1856,4404,510,1700,Mar/2020
Visa,3608-2067-5407-1244,2120,539,1500,May/2019
Visa,3608-2968-4994-1068,2102,707,1800,Sep/2024
Visa,3608-2596-5724-1274,2177,540,2000,Feb/2019
Visa,3608-2800-4160-1188,3515,46,1400,May/2024
Visa,3608-1721-4236-1394,5198,376,1600,Apr/2024
Visa,3608-2596-5696-1935,6934,531,1000,Aug/2019
Visa,3608-2751-5489-1844,4291,978,1700,Nov/2024
Visa,3608-2751-5745-1163,6607,663,1500,Dec/2019
Visa,3608-1333-5196-1052,4856,965,1000,Apr/2022
Visa,3608-2507-4711-1428,3144,223,1100,Jan/2020
Visa,3608-2800-5983-1220,6795,268,1800,Jan/2024
Visa,3608-1721-4523-1109,5380,690,1800,Jun/2020
Visa,3608-2067-4160-1583,5941,486,1000,Mar/2023
Visa,3608-2968-4354-1052,4633,733,1200,Jan/2021
Visa,3608-1333-4580-1936,5035,589,1500,Aug/2025
Visa,3608-2751-4951-1163,2884,519,1100,Jan/2021
Visa,3608-2181-4354-1194,3209,41,1000,Jul/2023
Visa,3608-1682-5750-1518,4324,385,1000,Oct/2020
Visa,3608-1395-4344-1032,5529,942,1500,Sep/2021
Visa,3608-2507-5407-1705,3701,419,2000,Apr/2021
